encuesta,anio,mes,sexo,edad,edad_tramo,anios_escolaridad,gse,zona,region,problema_1,problema_2,problema_3,sit_econ_pais,sit_econ_pais_futuro,sit_econ_propia,sit_econ_propia_futuro,chile_hoy,aprueba_presidente,posicion_politica,partido,religion,asiste_iglesia,personas_hogar,ponderador
74,2015,8,Hombre,51.0,,8.0,D,Urbano,Araucanía,Empleo,Salud,Educación,Mala,No cambiara,"Ni buena, ni mala",Igual,Estancado,Desaprueba,Ninguna,Ninguno,Evangelica,Varias veces a la semana,10.0,0.4732
74,2015,8,Hombre,49.0,,8.0,D,Urbano,Araucanía,Sueldos,Educación,"Delincuencia, asaltos y robos",Muy mala,No cambiara,Mala,Igual,En decadencia,Desaprueba,Centro izquierda,Ninguno,Evangelica,Varias veces a la semana,2.0,0.4732
74,2015,8,Hombre,75.0,,0.0,D,Urbano,Araucanía,Empleo,Pobreza,"Delincuencia, asaltos y robos",Mala,No cambiara,Mala,Igual,Estancado,Desaprueba,Ninguna,Ninguno,No contesta,Varias veces a la semana,1.0,0.774
74,2015,8,Mujer,58.0,,12.0,D,Urbano,Araucanía,Pobreza,Empleo,Corrupción,"Ni buena, ni mala",Mejorara,"Ni buena, ni mala",Mejor,Estancado,No sabe,Ninguna,Ninguno,Evangelica,Una vez al mes,6.0,0.5299
74,2015,8,Mujer,25.0,,12.0,D,Urbano,Araucanía,"Alzas de precios, inflación",Pobreza,Salud,Mala,Empeorara,"Ni buena, ni mala",Igual,Estancado,No aprueba ni desaprueba,Ninguna,Ninguno,Catolica,Una vez al año,7.0,1.3955
74,2015,8,Mujer,50.0,,12.0,C3,Urbano,Araucanía,Educación,"Delincuencia, asaltos y robos",Salud,"Ni buena, ni mala",No cambiara,Buena,Mejor,Progresando,No aprueba ni desaprueba,Ninguna,Ninguno,Evangelica,Varias veces a la semana,3.0,0.536
74,2015,8,Mujer,50.0,,12.0,D,Urbano,Araucanía,Educación,Salud,Empleo,"Ni buena, ni mala",No cambiara,"Ni buena, ni mala",Igual,Estancado,Desaprueba,Ninguna,Ninguno,Mormona,Nunca,3.0,0.536
74,2015,8,Mujer,62.0,,10.0,D,Urbano,Araucanía,Vivienda,Salud,Sueldos,Mala,No cambiara,Mala,Igual,Estancado,Desaprueba,Centro izquierda,Ninguno,Evangelica,Varias veces a la semana,2.0,0.5299
74,2015,8,Hombre,18.0,,11.0,D,Urbano,Araucanía,"Delincuencia, asaltos y robos",Pobreza,Educación,"Ni buena, ni mala",No sabe,No sabe,No sabe,No sabe,No sabe,Ninguna,Ninguno,Evangelica,2 ó 3 veces al mes,5.0,2.1267
74,2015,8,Hombre,69.0,,6.0,D,Urbano,Araucanía,Salud,Empleo,Corrupción,"Ni buena, ni mala",No cambiara,"Ni buena, ni mala",Igual,Estancado,Desaprueba,Ninguna,Ninguno,Evangelica,Varias veces a la semana,2.0,0.774
74,2015,8,Hombre,46.0,,13.0,D,Urbano,Araucanía,"Delincuencia, asaltos y robos",Empleo,Salud,"Ni buena, ni mala",No cambiara,"Ni buena, ni mala",Igual,Estancado,Desaprueba,Centro izquierda,Partido Socialista,Evangelica,Una vez al año,3.0,0.4732
74,2015,8,Mujer,75.0,,4.0,D,Urbano,Araucanía,"Delincuencia, asaltos y robos",Salud,Sueldos,Mala,No cambiara,Mala,Igual,No sabe,No aprueba ni desaprueba,Ninguna,Ninguno,Catolica,No contesta,1.0,0.5299
74,2015,8,Mujer,82.0,,2.0,D,Urbano,Araucanía,Salud,"Delincuencia, asaltos y robos",Sueldos,No sabe,No sabe,No sabe,No sabe,No sabe,Desaprueba,Ninguna,Ninguno,Evangelica,No sabe,1.0,0.5299
74,2015,8,Mujer,71.0,,4.0,D,Urbano,Araucanía,Sueldos,Salud,"Delincuencia, asaltos y robos","Ni buena, ni mala",No cambiara,"Ni buena, ni mala",Igual,Estancado,Desaprueba,Ninguna,Ninguno,Evangelica,2 ó 3 veces al mes,2.0,0.5299
74,2015,8,Mujer,66.0,,0.0,D,Urbano,Araucanía,Pobreza,Empleo,Sueldos,Mala,No cambiara,Mala,Mucho peor,En decadencia,Desaprueba,Ninguna,Ninguno,Evangelica,Varias veces a la semana,1.0,0.5299
74,2015,8,Hombre,18.0,,9.0,D,Urbano,Araucanía,Pobreza,Empleo,Corrupción,Mala,No cambiara,Muy mala,Igual,Estancado,Aprueba,Ninguna,Ninguno,Ninguna,Nunca,7.0,2.1267
74,2015,8,Mujer,37.0,,12.0,D,Urbano,Araucanía,Educación,Pobreza,"Delincuencia, asaltos y robos",Mala,No cambiara,"Ni buena, ni mala",Igual,En decadencia,Aprueba,Izquierda,Partido Socialista,Catolica,Una vez al año,4.0,0.7753
74,2015,8,Mujer,46.0,,7.0,D,Urbano,Araucanía,"Delincuencia, asaltos y robos",Empleo,Sueldos,Muy mala,Empeorara,Muy mala,Igual,En decadencia,Aprueba,Ninguna,Ninguno,Catolica,Una vez al mes,5.0,0.536
74,2015,8,Mujer,19.0,,12.0,D,Urbano,Araucanía,"Delincuencia, asaltos y robos",Sistema judicial,"Infraestructura (transporte, movilización, caminos, etc.)","Ni buena, ni mala",No cambiara,"Ni buena, ni mala",Mucho mejor,Estancado,Desaprueba,Ninguna,Ninguno,Catolica,Una vez al mes,9.0,4.1892
74,2015,8,Hombre,45.0,,12.0,C3,Urbano,Araucanía,Educación,Empleo,Salud,"Ni buena, ni mala",No cambiara,Mala,Igual,En decadencia,Desaprueba,Ninguna,Ninguno,Catolica,Nunca,1.0,0.4732
74,2015,8,Mujer,80.0,,12.0,C3,Urbano,Araucanía,"Delincuencia, asaltos y robos",Salud,Corrupción,"Ni buena, ni mala",No cambiara,Mala,Igual,En decadencia,No aprueba ni desaprueba,Centro derecha,Ninguno,Catolica,Una vez a la semana,1.0,0.5299
74,2015,8,Mujer,84.0,,15.0,C3,Urbano,Araucanía,Desigualdad,Pobreza,Corrupción,"Ni buena, ni mala",No cambiara,Mala,No sabe,Progresando,Aprueba,Ninguna,Ninguno,Catolica,2 ó 3 veces al mes,3.0,0.5299
74,2015,8,Mujer,60.0,,12.0,C2,Urbano,Araucanía,Sueldos,Salud,Corrupción,Mala,No cambiara,Mala,No sabe,En decadencia,Desaprueba,Independiente,Ninguno,Catolica,Una vez al mes,3.0,0.5299
74,2015,8,Hombre,51.0,,20.0,C3,Urbano,Araucanía,Corrupción,"Delincuencia, asaltos y robos",Educación,Mala,No cambiara,Mala,Mejor,En decadencia,Desaprueba,Izquierda,Partido Socialista,Catolica,Nunca,3.0,0.4732
74,2015,8,Mujer,32.0,,12.0,D,Rural,Araucanía,"Delincuencia, asaltos y robos",Educación,Empleo,Mala,No cambiara,"Ni buena, ni mala",Igual,Estancado,Desaprueba,Ninguna,Ninguno,Catolica,Menos frecuentemente,5.0,0.8797
74,2015,8,Hombre,57.0,,2.0,D,Rural,Araucanía,"Delincuencia, asaltos y robos",Empleo,Educación,Mala,Empeorara,Mala,Igual,Estancado,No aprueba ni desaprueba,Ninguna,Ninguno,Catolica,Nunca,4.0,0.4116
74,2015,8,Hombre,44.0,,5.0,D,Rural,Araucanía,"Delincuencia, asaltos y robos",Empleo,Pobreza,Mala,No cambiara,Mala,Igual,Estancado,Desaprueba,Ninguna,Ninguno,Evangelica,Varias veces a la semana,2.0,2.1795
74,2015,8,Mujer,42.0,,6.0,D,Rural,Araucanía,Salud,Sueldos,Educación,Mala,No cambiara,Mala,Igual,Estancado,Desaprueba,Ninguna,Ninguno,Catolica,Nunca,1.0,0.3142
74,2015,8,Hombre,18.0,,8.0,D,Rural,Araucanía,"Delincuencia, asaltos y robos",Empleo,Sueldos,"Ni buena, ni mala",No cambiara,"Ni buena, ni mala",Igual,Estancado,Desaprueba,Ninguna,Ninguno,Catolica,Nunca,4.0,0.6703
74,2015,8,Mujer,55.0,,3.0,D,Rural,Araucanía,Salud,Educación,Empleo,"Ni buena, ni mala",No cambiara,"Ni buena, ni mala",Igual,Estancado,Desaprueba,Ninguna,Ninguno,Catolica,Nunca,4.0,0.7516
74,2015,8,Hombre,78.0,,4.0,D,Urbano,Araucanía,Salud,Sueldos,"Delincuencia, asaltos y robos","Ni buena, ni mala",No cambiara,"Ni buena, ni mala",Igual,Estancado,No aprueba ni desaprueba,Izquierda,Partido Socialista,Evangelica,Varias veces a la semana,2.0,0.774
74,2015,8,Hombre,70.0,,6.0,C3,Urbano,Araucanía,"Delincuencia, asaltos y robos",Salud,Sueldos,Mala,No cambiara,"Ni buena, ni mala",Igual,Estancado,Desaprueba,Derecha,Renovación Nacional,Catolica,Menos frecuentemente,2.0,0.774
74,2015,8,Mujer,68.0,,5.0,C3,Urbano,Araucanía,"Delincuencia, asaltos y robos",Narcotráfico,Salud,"Ni buena, ni mala",No cambiara,"Ni buena, ni mala",Igual,Estancado,Desaprueba,Ninguna,Ninguno,Catolica,No contesta,4.0,0.5299
74,2015,8,Mujer,40.0,,12.0,C3,Urbano,Araucanía,"Delincuencia, asaltos y robos",Pobreza,Empleo,"Ni buena, ni mala",No cambiara,"Ni buena, ni mala",Igual,Estancado,Desaprueba,Ninguna,Ninguno,Catolica,Menos frecuentemente,2.0,0.7753
74,2015,8,Mujer,32.0,,3.0,D,Rural,Araucanía,Empleo,Sueldos,Protestas y desórdenes callejeros,Muy mala,Mejorara,Mala,Peor,En decadencia,No aprueba ni desaprueba,Ninguna,Ninguno,Catolica,Una vez al año,9.0,0.8797
74,2015,8,Mujer,54.0,,4.0,D,Rural,Araucanía,Salud,Sueldos,"Alzas de precios, inflación","Ni buena, ni mala",No cambiara,"Ni buena, ni mala",Mejor,En decadencia,No aprueba ni desaprueba,Ninguna,Ninguno,Evangelica,Una vez a la semana,2.0,0.7516
74,2015,8,Hombre,67.0,,2.0,D,Rural,Araucanía,Pobreza,Corrupción,Sueldos,Mala,No cambiara,"Ni buena, ni mala",Igual,Estancado,Desaprueba,Ninguna,Ninguno,Evangelica,Una vez a la semana,2.0,0.4116
74,2015,8,Mujer,21.0,,10.0,D,Rural,Araucanía,"Alzas de precios, inflación",Sueldos,"Delincuencia, asaltos y robos","Ni buena, ni mala",Empeorara,"Ni buena, ni mala",Mejor,Estancado,Aprueba,Ninguna,Ninguno,Evangelica,Una vez al mes,4.0,0.6601
74,2015,8,Mujer,40.0,,8.0,D,Rural,Araucanía,Pobreza,Salud,Vivienda,"Ni buena, ni mala",No cambiara,"Ni buena, ni mala",Mejor,Progresando,Aprueba,Ninguna,Ninguno,Evangelica,Una vez a la semana,3.0,0.3142
74,2015,8,Hombre,72.0,,3.0,E,Rural,Araucanía,Corrupción,Empleo,Protestas y desórdenes callejeros,Mala,Empeorara,"Ni buena, ni mala",Mejor,Estancado,Desaprueba,Ninguna,Ninguno,Ninguna,Varias veces al año,1.0,0.4116
74,2015,8,Hombre,33.0,,16.0,C2,Urbano,Araucanía,Desigualdad,Salud,"Delincuencia, asaltos y robos","Ni buena, ni mala",No cambiara,"Ni buena, ni mala",Igual,Estancado,Aprueba,Ninguna,Ninguno,Catolica,Una vez al año,2.0,1.3374
74,2015,8,Hombre,25.0,,13.0,D,Urbano,Araucanía,"Delincuencia, asaltos y robos",Salud,Educación,"Ni buena, ni mala",No cambiara,"Ni buena, ni mala",Mejor,Estancado,Aprueba,Ninguna,Ninguno,Catolica,Una vez al año,4.0,1.3374
74,2015,8,Mujer,40.0,,13.0,C3,Urbano,Araucanía,Sistema judicial,Educación,"Alzas de precios, inflación",Mala,No cambiara,"Ni buena, ni mala",Igual,Estancado,Desaprueba,Ninguna,Partido Progresista,Catolica,Una vez al mes,3.0,0.7753
74,2015,8,Hombre,57.0,,12.0,C3,Urbano,Araucanía,"Delincuencia, asaltos y robos",Educación,Salud,Mala,No cambiara,"Ni buena, ni mala",Igual,Estancado,Desaprueba,Ninguna,Ninguno,Catolica,2 ó 3 veces al mes,3.0,0.774
74,2015,8,Hombre,62.0,,1.0,D,Rural,Araucanía,Corrupción,Salud,"Infraestructura (transporte, movilización, caminos, etc.)","Ni buena, ni mala",Empeorara,Mala,Igual,Estancado,Desaprueba,Ninguna,Ninguno,Catolica,Menos frecuentemente,2.0,0.4116
74,2015,8,Mujer,40.0,,17.0,C3,Rural,Araucanía,"Delincuencia, asaltos y robos",Educación,Salud,"Ni buena, ni mala",No cambiara,"Ni buena, ni mala",Igual,Estancado,Desaprueba,Ninguna,Ninguno,Catolica,2 ó 3 veces al mes,4.0,0.3142
74,2015,8,Hombre,70.0,,2.0,D,Rural,Araucanía,"Delincuencia, asaltos y robos",Salud,Pobreza,No sabe,Empeorara,Mala,Peor,En decadencia,Desaprueba,Ninguna,Ninguno,Ninguna,Nunca,1.0,0.4116
74,2015,8,Mujer,60.0,,2.0,D,Rural,Araucanía,"Delincuencia, asaltos y robos",Salud,Pobreza,"Ni buena, ni mala",Mejorara,"Ni buena, ni mala",Igual,Estancado,No aprueba ni desaprueba,Ninguna,Ninguno,Catolica,2 ó 3 veces al mes,2.0,0.7516
74,2015,8,Mujer,72.0,,0.0,E,Rural,Araucanía,"Delincuencia, asaltos y robos",Pobreza,Salud,Mala,Empeorara,Mala,Igual,No sabe,Aprueba,Ninguna,Ninguno,Catolica,2 ó 3 veces al mes,1.0,0.7516
74,2015,8,Hombre,49.0,,9.0,D,Rural,Araucanía,Corrupción,Salud,"Infraestructura (transporte, movilización, caminos, etc.)","Ni buena, ni mala",Empeorara,"Ni buena, ni mala",Igual,Estancado,Desaprueba,Izquierda,Ninguno,Ninguna,Nunca,1.0,2.1795
74,2015,8,Mujer,39.0,,6.0,D,Urbano,Araucanía,Salud,Corrupción,"Delincuencia, asaltos y robos","Ni buena, ni mala",No cambiara,Mala,Mejor,Estancado,Aprueba,Ninguna,Ninguno,Catolica,Una vez al mes,5.0,0.7753
74,2015,8,Mujer,53.0,,8.0,D,Urbano,Araucanía,"Delincuencia, asaltos y robos",Corrupción,Educación,"Ni buena, ni mala",No cambiara,"Ni buena, ni mala",Mejor,En decadencia,No aprueba ni desaprueba,Ninguna,Ninguno,Evangelica,2 ó 3 veces al mes,2.0,0.5299
74,2015,8,Hombre,52.0,,8.0,D,Urbano,Araucanía,Sueldos,"Delincuencia, asaltos y robos",Empleo,"Ni buena, ni mala",No cambiara,"Ni buena, ni mala",Igual,Progresando,Aprueba,Derecha,Partido Socialista,Evangelica,2 ó 3 veces al mes,3.0,0.4732
74,2015,8,Mujer,32.0,,16.0,C3,Urbano,Araucanía,Educación,Salud,Vivienda,"Ni buena, ni mala",No cambiara,"Ni buena, ni mala",Mejor,En decadencia,No aprueba ni desaprueba,Ninguna,Ninguno,Catolica,Una vez a la semana,4.0,1.3955
74,2015,8,Hombre,63.0,,0.0,E,Urbano,Araucanía,Vivienda,Salud,Sueldos,Mala,No cambiara,Mala,Igual,Estancado,Desaprueba,Ninguna,Ninguno,Evangelica,No contesta,2.0,0.774
74,2015,8,Mujer,50.0,,8.0,D,Rural,Araucanía,"Alzas de precios, inflación",Salud,"Delincuencia, asaltos y robos",Mala,No cambiara,Mala,Igual,No sabe,Aprueba,Ninguna,Ninguno,Catolica,Una vez al mes,14.0,0.5702
74,2015,8,Hombre,28.0,,14.0,D,Rural,Araucanía,"Delincuencia, asaltos y robos",Empleo,Salud,Muy mala,Empeorara,"Ni buena, ni mala",Mucho mejor,Progresando,Desaprueba,Ninguna,Ninguno,Ninguna,Nunca,6.0,2.529
74,2015,8,Mujer,23.0,,8.0,D,Rural,Araucanía,Empleo,Pobreza,"Delincuencia, asaltos y robos","Ni buena, ni mala",Mejorara,"Ni buena, ni mala",Igual,En decadencia,Aprueba,Ninguna,Ninguno,Evangelica,Varias veces al año,8.0,0.6601
74,2015,8,Mujer,44.0,,6.0,D,Rural,Araucanía,Salud,Pobreza,Empleo,"Ni buena, ni mala",No cambiara,Mala,Mejor,Estancado,Desaprueba,Ninguna,Ninguno,Evangelica,Una vez a la semana,2.0,0.3142
74,2015,8,Mujer,58.0,,0.0,D,Rural,Araucanía,Vivienda,Pobreza,Empleo,"Ni buena, ni mala",No cambiara,"Ni buena, ni mala",Mejor,Estancado,Desaprueba,Ninguna,Ninguno,Evangelica,Una vez a la semana,2.0,0.7516
74,2015,8,Mujer,52.0,,0.0,D,Rural,Araucanía,Corrupción,Pobreza,Educación,Mala,No cambiara,Mala,Mejor,Estancado,Desaprueba,Ninguna,Ninguno,Catolica,Una vez a la semana,2.0,0.5702
74,2015,8,Hombre,47.0,,14.0,C3,Urbano,Araucanía,Corrupción,Educación,Salud,Muy buena,No cambiara,Buena,Mejor,Progresando,Aprueba,Izquierda,Ninguno,Ninguna,Nunca,1.0,0.4732
74,2015,8,Mujer,52.0,,12.0,C2,Urbano,Araucanía,"Delincuencia, asaltos y robos",Sistema judicial,Protestas y desórdenes callejeros,"Ni buena, ni mala",No cambiara,"Ni buena, ni mala",Mejor,Estancado,Desaprueba,Ninguna,Ninguno,Catolica,Una vez al año,9.0,0.536
74,2015,8,Mujer,49.0,,12.0,C3,Urbano,Araucanía,Salud,Educación,Empleo,"Ni buena, ni mala",No cambiara,"Ni buena, ni mala",Igual,Estancado,No aprueba ni desaprueba,Ninguna,Ninguno,Catolica,2 ó 3 veces al mes,4.0,0.536
74,2015,8,Mujer,27.0,,9.0,D,Urbano,Araucanía,Vivienda,Sueldos,"Alzas de precios, inflación",Muy mala,No cambiara,Mala,Igual,En decadencia,Aprueba,Ninguna,Ninguno,Evangelica,Nunca,4.0,1.3955
74,2015,8,Hombre,21.0,,13.0,C3,Rural,Araucanía,"Delincuencia, asaltos y robos",Narcotráfico,Educación,"Ni buena, ni mala",Empeorara,Buena,Igual,Estancado,Aprueba,Ninguna,Ninguno,Otra religion o credo,Una vez a la semana,4.0,0.6703
74,2015,8,Mujer,41.0,,10.0,D,Rural,Araucanía,Vivienda,Pobreza,Educación,Mala,No cambiara,Mala,Igual,Estancado,Desaprueba,Ninguna,Ninguno,Catolica,Una vez a la semana,4.0,0.3142
74,2015,8,Mujer,29.0,,13.0,D,Rural,Araucanía,Educación,Corrupción,"Delincuencia, asaltos y robos",Mala,No cambiara,"Ni buena, ni mala",Mejor,Estancado,Aprueba,Ninguna,Ninguno,Evangelica,2 ó 3 veces al mes,4.0,0.8797
74,2015,8,Hombre,68.0,,6.0,D,Rural,Araucanía,"Delincuencia, asaltos y robos",Salud,Sueldos,Mala,No cambiara,Mala,Igual,Estancado,Aprueba,Ninguna,Ninguno,Catolica,Nunca,2.0,0.4116
74,2015,8,Mujer,41.0,,3.0,D,Rural,Araucanía,"Delincuencia, asaltos y robos",Salud,Educación,Mala,No cambiara,Mala,Igual,Estancado,Aprueba,Ninguna,No sabe,Evangelica,Una vez a la semana,4.0,0.3142
74,2015,8,Mujer,52.0,,3.0,D,Rural,Araucanía,Pobreza,"Delincuencia, asaltos y robos",Protestas y desórdenes callejeros,Mala,No cambiara,Mala,Igual,Estancado,Desaprueba,Ninguna,Ninguno,Evangelica,Una vez a la semana,2.0,0.5702
74,2015,8,Mujer,53.0,,16.0,C2,Urbano,Araucanía,"Delincuencia, asaltos y robos",Corrupción,Educación,Mala,Empeorara,"Ni buena, ni mala",Igual,En decadencia,Desaprueba,Centro,No contesta,Catolica,Una vez al mes,2.0,0.536
74,2015,8,Mujer,71.0,,6.0,C2,Urbano,Araucanía,"Delincuencia, asaltos y robos",Sistema judicial,Educación,Mala,No cambiara,Mala,Igual,Estancado,Desaprueba,Ninguna,Ninguno,Catolica,Varias veces a la semana,2.0,0.5299
74,2015,8,Mujer,34.0,,19.0,C2,Urbano,Araucanía,Pobreza,Sistema judicial,Corrupción,"Ni buena, ni mala",Empeorara,Buena,Mucho mejor,Estancado,Desaprueba,Ninguna,Ninguno,Catolica,Una vez a la semana,3.0,1.3955
74,2015,8,Mujer,45.0,,14.0,C2,Urbano,Araucanía,"Delincuencia, asaltos y robos",Salud,Desigualdad,Muy mala,No cambiara,"Ni buena, ni mala",Igual,En decadencia,Desaprueba,Ninguna,Ninguno,Catolica,Varias veces al año,3.0,0.536
74,2015,8,Hombre,44.0,,8.0,D,Urbano,Araucanía,Salud,Vivienda,Educación,"Ni buena, ni mala",No cambiara,"Ni buena, ni mala",Mejor,Progresando,No aprueba ni desaprueba,Ninguna,Ninguno,Catolica,Menos frecuentemente,4.0,2.2441
74,2015,8,Mujer,59.0,,10.0,C3,Urbano,Araucanía,Sueldos,Salud,Corrupción,"Ni buena, ni mala",No cambiara,"Ni buena, ni mala",Igual,Estancado,Desaprueba,Ninguna,Ninguno,Evangelica,Varias veces a la semana,2.0,0.5299
74,2015,8,Hombre,33.0,,12.0,C3,Urbano,Araucanía,"Alzas de precios, inflación",Vivienda,"Delincuencia, asaltos y robos",Mala,No cambiara,"Ni buena, ni mala",Mejor,Progresando,Desaprueba,Ninguna,Ninguno,Ninguna,Nunca,5.0,1.3374
74,2015,8,Mujer,51.0,,5.0,C3,Urbano,Araucanía,"Alzas de precios, inflación","Delincuencia, asaltos y robos",Pobreza,Mala,Mejorara,"Ni buena, ni mala",Mejor,En decadencia,Aprueba,Ninguna,Ninguno,Ninguna,Menos frecuentemente,3.0,0.536
74,2015,8,Mujer,90.0,,0.0,D,Urbano,Araucanía,Salud,Sueldos,Corrupción,Mala,Empeorara,"Ni buena, ni mala",Mejor,En decadencia,Desaprueba,Ninguna,Ninguno,Evangelica,Varias veces al año,2.0,0.5299
74,2015,8,Mujer,41.0,,5.0,D,Rural,Araucanía,Corrupción,Pobreza,Derechos humanos,Mala,No cambiara,"Ni buena, ni mala",Igual,Estancado,Desaprueba,Independiente,Ninguno,Ninguna,Nunca,3.0,0.3142
74,2015,8,Hombre,72.0,,6.0,D,Rural,Araucanía,Corrupción,Educación,Protección del medio ambiente,Muy mala,No cambiara,Mala,Igual,Estancado,Desaprueba,Ninguna,Ninguno,Ninguna,Nunca,2.0,0.4116
74,2015,8,Mujer,23.0,,12.0,C3,Rural,Araucanía,Corrupción,Derechos humanos,"Delincuencia, asaltos y robos",Mala,No cambiara,Mala,Mejor,Estancado,Desaprueba,Ninguna,Ninguno,Catolica,2 ó 3 veces al mes,5.0,0.6601
74,2015,8,Hombre,62.0,,6.0,D,Rural,Araucanía,"Delincuencia, asaltos y robos",Empleo,Educación,Mala,No cambiara,"Ni buena, ni mala",Igual,Estancado,Desaprueba,Ninguna,Ninguno,Catolica,2 ó 3 veces al mes,2.0,0.4116
74,2015,8,Hombre,20.0,,12.0,D,Rural,Araucanía,Sistema judicial,Corrupción,"Alzas de precios, inflación",Mala,No cambiara,Mala,Igual,Estancado,Desaprueba,Ninguna,Ninguno,Catolica,Una vez al mes,3.0,0.6703
74,2015,8,Mujer,52.0,,8.0,D,Rural,Araucanía,"Alzas de precios, inflación",Pobreza,Derechos humanos,Mala,No cambiara,"Ni buena, ni mala",Igual,En decadencia,Desaprueba,Ninguna,Ninguno,Catolica,Varias veces al año,2.0,0.5702
74,2015,8,Hombre,58.0,,17.0,C3,Urbano,Araucanía,Educación,"Delincuencia, asaltos y robos",Reformas constitucionales,Muy mala,No cambiara,Buena,Mejor,En decadencia,Desaprueba,Ninguna,Ninguno,Catolica,Menos frecuentemente,3.0,0.774
74,2015,8,Hombre,75.0,,12.0,C2,Urbano,Araucanía,"Delincuencia, asaltos y robos",Salud,Sueldos,Mala,No cambiara,Mala,Igual,En decadencia,Desaprueba,Ninguna,Ninguno,Catolica,Una vez al mes,3.0,0.774
74,2015,8,Mujer,61.0,,17.0,D,Urbano,Araucanía,Corrupción,"Delincuencia, asaltos y robos",Salud,Mala,No cambiara,"Ni buena, ni mala",Igual,En decadencia,Desaprueba,Derecha,Ninguno,Catolica,Una vez al mes,,0.5299
74,2015,8,Mujer,49.0,,18.0,C3,Urbano,Araucanía,"Delincuencia, asaltos y robos",Corrupción,Educación,Buena,Mejorara,Buena,Mucho mejor,Estancado,Aprueba,Ninguna,Ninguno,Catolica,Varias veces al año,2.0,0.536
74,2015,8,Hombre,51.0,,12.0,C3,Urbano,Araucanía,"Delincuencia, asaltos y robos",Salud,Desigualdad,Buena,No cambiara,Buena,Igual,Estancado,Aprueba,Ninguna,Ninguno,Testigo de jehova,Varias veces a la semana,4.0,0.4732
74,2015,8,Hombre,70.0,,6.0,C3,Urbano,Araucanía,Corrupción,Pobreza,"Delincuencia, asaltos y robos",Mala,No cambiara,"Ni buena, ni mala",Peor,En decadencia,No aprueba ni desaprueba,Ninguna,Ninguno,Otra religion o credo,2 ó 3 veces al mes,3.0,0.774
74,2015,8,Hombre,48.0,,6.0,D,Urbano,Araucanía,Empleo,"Alzas de precios, inflación",Corrupción,"Ni buena, ni mala",Empeorara,"Ni buena, ni mala",Igual,Estancado,Desaprueba,Ninguna,Ninguno,Evangelica,Varias veces a la semana,3.0,0.4732
74,2015,8,Hombre,28.0,,12.0,D,Urbano,Araucanía,Empleo,Salud,Corrupción,"Ni buena, ni mala",No cambiara,"Ni buena, ni mala",Mejor,Progresando,Desaprueba,Ninguna,Ninguno,Catolica,Nunca,5.0,1.3374
74,2015,8,Mujer,42.0,,6.0,C3,Urbano,Araucanía,Corrupción,"Delincuencia, asaltos y robos",Pobreza,Mala,Empeorara,"Ni buena, ni mala",Peor,Estancado,Desaprueba,Ninguna,Ninguno,Evangelica,Varias veces al año,4.0,0.7753
74,2015,8,Hombre,53.0,,8.0,D,Urbano,Araucanía,Pobreza,Narcotráfico,Salud,Mala,Empeorara,"Ni buena, ni mala",Mejor,En decadencia,Aprueba,Ninguna,Ninguno,Evangelica,Una vez a la semana,5.0,0.4732
74,2015,8,Mujer,41.0,,12.0,C3,Urbano,Araucanía,"Delincuencia, asaltos y robos",Empleo,Educación,Mala,No cambiara,"Ni buena, ni mala",No sabe,Estancado,Aprueba,Ninguna,Ninguno,Mormona,Una vez a la semana,2.0,0.7753
74,2015,8,Hombre,44.0,,11.0,D,Urbano,Araucanía,Sueldos,Salud,"Alzas de precios, inflación","Ni buena, ni mala",No cambiara,Buena,Igual,Estancado,Desaprueba,Ninguna,Ninguno,Catolica,Una vez al año,3.0,2.2441
74,2015,8,Mujer,87.0,,5.0,C3,Urbano,Los Ríos,"Delincuencia, asaltos y robos",Sueldos,Salud,Muy mala,Empeorara,"Ni buena, ni mala",Peor,En decadencia,Aprueba,Izquierda,Partido Socialista,Evangelica,Varias veces a la semana,3.0,0.4693
74,2015,8,Mujer,47.0,,10.0,C3,Urbano,Los Ríos,"Delincuencia, asaltos y robos",Salud,Vivienda,Muy mala,Empeorara,"Ni buena, ni mala",Mejor,En decadencia,Desaprueba,Centro derecha,Renovación Nacional,Mormona,Varias veces a la semana,5.0,0.3353
74,2015,8,Mujer,78.0,,4.0,C3,Urbano,Los Ríos,"Alzas de precios, inflación","Delincuencia, asaltos y robos",Sueldos,Muy mala,Empeorara,Buena,Mejor,En decadencia,Desaprueba,Izquierda,Ninguno,Catolica,Varias veces al año,2.0,0.4693
74,2015,8,Hombre,76.0,,6.0,D,Urbano,Los Ríos,"Alzas de precios, inflación","Delincuencia, asaltos y robos",Pobreza,Muy mala,No cambiara,Muy mala,Mejor,En decadencia,Desaprueba,Centro,Democracia Cristiana,Catolica,Una vez al mes,2.0,0.9778
74,2015,8,Mujer,57.0,,12.0,C3,Urbano,Los Ríos,"Delincuencia, asaltos y robos",Educación,Pobreza,Mala,No cambiara,Buena,Igual,Estancado,Desaprueba,Izquierda,Ninguno,Catolica,Una vez a la semana,2.0,0.4693
74,2015,8,Hombre,51.0,,12.0,C3,Urbano,Los Ríos,Corrupción,"Delincuencia, asaltos y robos",Educación,Mala,Empeorara,"Ni buena, ni mala",Peor,Estancado,Desaprueba,Centro,Ninguno,Evangelica,Menos frecuentemente,4.0,1.0411
